Date,2014/4/25 15:20
2,6,4,0,Z,FALSE,2@,1,0.39179,0.5,1.4795,1132.5473,1309.5678,1315.5678,1316.0678,22  41
2,6,5,0,J,FALSE,,-1,0,0.5,1.4795,1132.5473,1309.5678,1317.5678,1318.0678,22  43
2,6,6,0,X,TRUE,1!,1,0.46884,0.49999,1.4795,1132.5473,1309.5678,1319.5678,1320.0677,21  41
2,6,7,0,D,FALSE,2@,1,0.29863,0.49999,1.4795,1132.5473,1309.5678,1321.5678,1322.0677,22  41
2,6,8,0,X,TRUE,,-1,0,0.5,1.4795,1132.5473,1309.5678,1323.5677,1324.0677,21  43
2,6,9,0,P,FALSE,2@,1,0.27931,0.5,1.4795,1132.5473,1309.5678,1325.5678,1326.0678,22  41
2,6,10,0,H,FALSE,2@,1,0.37012,0.5,1.4795,1132.5473,1309.5678,1327.5677,1328.0677,22  41
2,6,11,0,D,FALSE,2@,1,0.37317,0.5,1.4795,1132.5473,1309.5678,1329.5677,1330.0677,22  41
2,6,12,0,X,TRUE,1!,1,0.38788,0.49999,1.4795,1132.5473,1309.5678,1331.5678,1332.0677,21  41
2,6,13,0,M,FALSE,,-1,0,0.5,1.4795,1132.5473,1309.5678,1333.5678,1334.0678,22  43
2,6,14,0,L,FALSE,2@,1,0.33577,0.5,1.4795,1132.5473,1309.5678,1335.5677,1336.0677,22  41
2,6,15,0,X,TRUE,1!,1,0.40015,0.5,1.4795,1132.5473,1309.5678,1337.5677,1338.0677,21  41
2,7,1,2,T,FALSE,2@,1,0.34539,0.49999,1.4795,1132.5473,1342.5677,1342.5677,1343.0677,22  41
2,7,2,2,K,FALSE,2@,1,0.34236,0.5,1.4795,1132.5473,1342.5677,1344.5677,1345.0678,22  41
2,7,3,2,T,TRUE,1!,1,0.42336,0.50001,1.4795,1132.5473,1342.5677,1346.5677,1347.0677,21  41
2,7,4,2,K,TRUE,,-1,0,0.51666,1.4629,1132.5473,1342.5677,1348.5678,1349.0844,21  43
2,7,5,2,D,FALSE,,-1,0,0.50001,1.4795,1132.5473,1342.5677,1350.5677,1351.0678,22  43
2,7,6,2,J,FALSE,2@,1,0.57332,0.5,1.4795,1132.5473,1342.5677,1352.5677,1353.0677,22  41
2,7,7,2,D,TRUE,2@,0,0.4644,0.5,1.4795,1132.5473,1342.5677,1354.5677,1355.0678,21  42
2,7,8,2,H,FALSE,2@,1,0.53605,0.49999,1.4795,1132.5473,1342.5677,1356.5678,1357.0677,22  41
2,7,9,2,K,FALSE,,-1,0,0.51667,1.4629,1132.5473,1342.5677,1358.5678,1359.0844,22  43
2,7,10,2,Z,FALSE,2@,1,0.54147,0.5,1.4795,1132.5473,1342.5677,1360.5677,1361.0678,22  41
2,7,11,2,N,FALSE,,-1,0,0.49999,1.4795,1132.5473,1342.5677,1362.5678,1363.0677,22  43
2,7,12,2,Z,TRUE,1!,1,0.46982,0.50001,1.4795,1132.5473,1342.5677,1364.5677,1365.0678,21  41
2,7,13,2,N,TRUE,2@,0,0.29237,0.49999,1.4795,1132.5473,1342.5677,1366.5678,1367.0677,21  42
2,7,14,2,K,FALSE,2@,1,0.35528,0.49999,1.4795,1132.5473,1342.5677,1368.5678,1369.0677,22  41
2,7,15,2,P,FALSE,,-1,0,0.5,1.4795,1132.5473,1342.5677,1370.5678,1371.0678,22  43
2,8,0,3,REST,0,,0,0,0,0,1132.5473,1375.5678,0,0,50
2,9,1,0,K,FALSE,,-1,0,0.5,1.4795,1132.5473,1408.5677,1408.5677,1409.0677,22  43
2,9,2,0,X,TRUE,,-1,0,0.49999,1.4795,1132.5473,1408.5677,1410.5678,1411.0677,21  43
2,9,3,0,N,FALSE,2@,1,0.20458,0.5,1.4795,1132.5473,1408.5677,1412.5677,1413.0677,22  41
2,9,4,0,V,FALSE,,-1,0,0.49998,1.4795,1132.5473,1408.5677,1414.5678,1415.0677,22  43
2,9,5,0,X,TRUE,,-1,0,0.51667,1.4629,1132.5473,1408.5677,1416.5678,1417.0844,21  43
2,9,6,0,P,FALSE,2@,1,0.35831,0.50001,1.4795,1132.5473,1408.5677,1418.5677,1419.0678,22  41
2,9,7,0,C,FALSE,2@,1,0.35434,0.49999,1.4795,1132.5473,1408.5677,1420.5678,1421.0677,22  41
2,9,8,0,X,TRUE,1!,1,0.45908,0.49999,1.4795,1132.5473,1408.5677,1422.5678,1423.0677,21  41
2,9,9,0,B,FALSE,,-1,0,0.5,1.4795,1132.5473,1408.5677,1424.5678,1425.0678,22  43
2,9,10,0,K,FALSE,2@,1,0.36302,0.5,1.4795,1132.5473,1408.5677,1426.5678,1427.0677,22  41
2,9,11,0,X,TRUE,1!,1,0.39517,0.50001,1.4795,1132.5473,1408.5677,1428.5677,1429.0678,21  41
2,9,12,0,W,FALSE,2@,1,0.30395,0.5,1.4795,1132.5473,1408.5677,1430.5678,1431.0678,22  41
2,9,13,0,G,FALSE,2@,1,0.45353,0.5,1.4795,1132.5473,1408.5677,1432.5678,1433.0678,22  41
2,9,14,0,X,TRUE,1!,1,0.43186,0.5,1.4795,1132.5473,1408.5677,1434.5677,1435.0677,21  41
2,9,15,0,V,FALSE,,-1,0,0.49999,1.4795,1132.5473,1408.5677,1436.5678,1437.0677,22  43
2,10,1,2,L,FALSE,2@,1,0.59403,0.5,1.4795,1132.5473,1441.5678,1441.5678,1442.0678,22  41
2,10,2,2,P,FALSE,2@,1,0.47493,0.49999,1.4795,1132.5473,1441.5678,1443.5678,1444.0677,22  41
2,10,3,2,L,TRUE,1!,1,0.57015,0.49999,1.4795,1132.5473,1441.5678,1445.5678,1446.0677,21  41
2,10,4,2,H,FALSE,2@,1,0.2885,0.5,1.4795,1132.5473,1441.5678,1447.5678,1448.0677,22  41
2,10,5,2,G,FALSE,2@,1,0.32151,0.49999,1.4795,1132.5473,1441.5678,1449.5678,1450.0677,22  41
2,10,6,2,H,TRUE,1!,1,0.55252,0.5,1.4795,1132.5473,1441.5678,1451.5677,1452.0677,21  41
2,10,7,2,N,FALSE,2@,1,0.23424,0.49999,1.4795,1132.5473,1441.5678,1453.5678,1454.0677,22  41
2,10,8,2,W,FALSE,2@,1,0.58994,0.5,1.4795,1132.5473,1441.5678,1455.5678,1456.0677,22  41
2,10,9,2,N,TRUE,1!,1,0.47383,0.50001,1.4795,1132.5473,1441.5678,1457.5677,1458.0678,21  41
2,10,10,2,T,FALSE,2@,1,0.21142,0.5,1.4795,1132.5473,1441.5678,1459.5677,1460.0677,22  41
2,10,11,2,J,FALSE,2@,1,0.4379,0.5,1.4795,1132.5473,1441.5678,1461.5677,1462.0677,22  41
2,10,12,2,T,TRUE,1!,1,0.34902,0.49999,1.4795,1132.5473,1441.5678,1463.5678,1464.0677,21  41
2,10,13,2,K,FALSE,,-1,0,0.5,1.4795,1132.5473,1441.5678,1465.5678,1466.0678,22  43
2,10,14,2,V,FALSE,,-1,0,0.5,1.4795,1132.5473,1441.5678,1467.5678,1468.0677,22  43
2,10,15,2,K,TRUE,2@,0,0.76292,0.50001,1.4795,1132.5473,1441.5678,1469.5677,1470.0678,21  42
2,11,1,1,Z,FALSE,2@,1,0.5268,0.5,1.4795,1132.5473,1474.5678,1474.5678,1475.0677,22  41
2,11,2,1,Z,TRUE,1!,1,0.57265,0.50001,1.4795,1132.5473,1474.5678,1476.5678,1477.0678,21  41
2,11,3,1,L,FALSE,2@,1,0.36335,0.50001,1.4795,1132.5473,1474.5678,1478.5677,1479.0678,22  41
2,11,4,1,G,FALSE,,-1,0,0.50001,1.4795,1132.5473,1474.5678,1480.5677,1481.0678,22  43
2,11,5,1,Q,FALSE,,-1,0,0.49999,1.4795,1132.5473,1474.5678,1482.5678,1483.0677,22  43
2,11,6,1,Q,TRUE,1!,1,0.3123,0.5,1.4795,1132.5473,1474.5678,1484.5678,1485.0678,21  41
2,11,7,1,R,FALSE,2@,1,0.36926,0.5,1.4795,1132.5473,1474.5678,1486.5678,1487.0678,22  41
2,11,8,1,D,FALSE,,-1,0,0.5,1.4795,1132.5473,1474.5678,1488.5678,1489.0678,22  43
2,11,9,1,V,FALSE,2@,1,0.41487,0.49999,1.4795,1132.5473,1474.5678,1490.5678,1491.0677,22  41
2,11,10,1,V,TRUE,1!,1,0.46672,0.5,1.4795,1132.5473,1474.5678,1492.5678,1493.0678,21  41
2,11,11,1,R,FALSE,,-1,0,0.5,1.4795,1132.5473,1474.5678,1494.5677,1495.0677,22  43
2,11,12,1,R,TRUE,,-1,0,0.5,1.4795,1132.5473,1474.5678,1496.5677,1497.0677,21  43
2,11,13,1,H,FALSE,2@,1,0.20316,0.5,1.4795,1132.5473,1474.5678,1498.5677,1499.0677,22  41
2,11,14,1,H,TRUE,2@,0,0.3704,0.5,1.4795,1132.5473,1474.5678,1500.5677,1501.0678,21  42
2,11,15,1,M,FALSE,2@,1,0.35126,0.49999,1.4795,1132.5473,1474.5678,1502.5678,1503.0677,22  41
2,12,0,3,REST,0,,0,0,0,0,1132.5473,1507.5677,0,0,50
3,1,1,1,W,FALSE,2@,1,0.57363,0.5,1.4785,1587.7629,1599.7844,1599.7844,1600.2844,22  41
3,1,2,1,T,FALSE,2@,1,0.39243,0.50001,1.4785,1587.7629,1599.7844,1601.7844,1602.2844,22  41
3,1,3,1,R,FALSE,2@,1,0.47313,0.49999,1.4785,1587.7629,1599.7844,1603.7844,1604.2844,22  41
3,1,4,1,R,TRUE,1!,1,0.32329,0.50001,1.4785,1587.7629,1599.7844,1605.7844,1606.2844,21  41
3,1,5,1,C,FALSE,2@,1,0.26027,0.5,1.4785,1587.7629,1599.7844,1607.7844,1608.2844,22  41
3,1,6,1,R,FALSE,2@,1,0.40313,0.49999,1.4785,1587.7629,1599.7844,1609.7844,1610.2844,22  41
3,1,7,1,D,FALSE,2@,1,0.47656,0.50001,1.4785,1587.7629,1599.7844,1611.7844,1612.2844,22  41
3,1,8,1,D,TRUE,2@,0,0.4306,0.49999,1.4785,1587.7629,1599.7844,1613.7844,1614.2844,21  42
3,1,9,1,F,FALSE,2@,1,0.28434,0.50001,1.4785,1587.7629,1599.7844,1615.7844,1616.2844,22  41
3,1,10,1,F,TRUE,1!,1,0.30971,0.5,1.4785,1587.7629,1599.7844,1617.7844,1618.2844,21  41
3,1,11,1,Q,FALSE,,-1,0,0.5,1.4785,1587.7629,1599.7844,1619.7844,1620.2844,22  43
3,1,12,1,Q,TRUE,2@,0,0.56069,0.49999,1.4785,1587.7629,1599.7844,1621.7844,1622.2844,21  42
3,1,13,1,P,FALSE,2@,1,0.50542,0.5,1.4785,1587.7629,1599.7844,1623.7844,1624.2844,22  41
3,1,14,1,P,TRUE,,-1,0,0.5,1.4785,1587.7629,1599.7844,1625.7844,1626.2844,21  43
3,1,15,1,S,FALSE,2@,1,0.068115,0.50001,1.4785,1587.7629,1599.7844,1627.7844,1628.2844,22  41
3,2,1,2,T,FALSE,2@,1,0.46222,0.50001,1.4785,1587.7629,1632.7844,1632.7844,1633.2844,22  41
3,2,2,2,R,FALSE,2@,1,0.20989,0.5,1.4785,1587.7629,1632.7844,1634.7844,1635.2844,22  41
3,2,3,2,T,TRUE,1!,1,0.32542,0.5,1.4785,1587.7629,1632.7844,1636.7844,1637.2844,21  41
3,2,4,2,D,FALSE,,-1,0,0.5,1.4785,1587.7629,1632.7844,1638.7844,1639.2844,22  43
3,2,5,2,J,FALSE,2@,1,0.3489,0.5,1.4785,1587.7629,1632.7844,1640.7844,1641.2844,22  41
3,2,6,2,V,FALSE,2@,1,0.48568,0.51666,1.4618,1587.7629,1632.7844,1642.7844,1643.3011,22  41
3,2,7,2,J,TRUE,1!,1,0.5533,0.50001,1.4785,1587.7629,1632.7844,1644.7844,1645.2844,21  41
3,2,8,2,V,TRUE,,-1,0,0.5,1.4785,1587.7629,1632.7844,1646.7844,1647.2844,21  43
3,2,9,2,L,FALSE,2@,1,0.27119,0.50001,1.4785,1587.7629,1632.7844,1648.7844,1649.2844,22  41
3,2,10,2,P,FALSE,2@,1,0.22841,0.5,1.4785,1587.7629,1632.7844,1650.7844,1651.2844,22  41
3,2,11,2,G,FALSE,2@,1,0.46652,0.51667,1.4618,1587.7629,1632.7844,1652.7844,1653.3011,22  41
3,2,12,2,P,TRUE,1!,1,0.34756,0.5,1.4785,1587.7629,1632.7844,1654.7844,1655.2844,21  41
3,2,13,2,D,FALSE,,-1,0,0.49999,1.4785,1587.7629,1632.7844,1656.7844,1657.2844,22  43
3,2,14,2,Q,FALSE,2@,1,0.21958,0.50001,1.4785,1587.7629,1632.7844,1658.7844,1659.2844,22  41
3,2,15,2,D,TRUE,,-1,0,0.50001,1.4785,1587.7629,1632.7844,1660.7844,1661.2844,21  43
3,3,1,0,X,TRUE,2@,0,0.48799,0.51667,1.4618,1587.7629,1665.7844,1665.7844,1666.3011,21  42
3,3,2,0,L,FALSE,,-1,0,0.49999,1.4785,1587.7629,1665.7844,1667.7844,1668.2844,22  43
3,3,3,0,D,FALSE,,-1,0,0.49999,1.4785,1587.7629,1665.7844,1669.7844,1670.2844,22  43
3,3,4,0,K,FALSE,1!,0,0.38171,0.5,1.4785,1587.7629,1665.7844,1671.7844,1672.2844,22  42
3,3,5,0,W,FALSE,2@,1,0.52231,0.5,1.4785,1587.7629,1665.7844,1673.7844,1674.2844,22  41
3,3,6,0,X,TRUE,1!,1,0.45473,0.5,1.4785,1587.7629,1665.7844,1675.7844,1676.2844,21  41
3,3,7,0,W,FALSE,2@,1,0.30217,0.50001,1.4785,1587.7629,1665.7844,1677.7844,1678.2844,22  41
3,3,8,0,V,FALSE,2@,1,0.38581,0.5,1.4785,1587.7629,1665.7844,1679.7844,1680.2844,22  41
3,3,9,0,X,TRUE,1!,1,0.44705,0.49999,1.4785,1587.7629,1665.7844,1681.7844,1682.2844,21  41
3,3,10,0,W,FALSE,2@,1,0.28653,0.49999,1.4785,1587.7629,1665.7844,1683.7844,1684.2844,22  41
3,3,11,0,X,TRUE,1!,1,0.48571,0.51666,1.4618,1587.7629,1665.7844,1685.7844,1686.3011,21  41
3,3,12,0,P,FALSE,,-1,0,0.5,1.4785,1587.7629,1665.7844,1687.7844,1688.2844,22  43
3,3,13,0,K,FALSE,2@,1,0.35421,0.5,1.4785,1587.7629,1665.7844,1689.7844,1690.2844,22  41
3,3,14,0,X,TRUE,1!,1,0.40709,0.50001,1.4785,1587.7629,1665.7844,1691.7844,1692.2844,21  41
3,3,15,0,H,FALSE,2@,1,0.2703,0.50001,1.4785,1587.7629,1665.7844,1693.7844,1694.2844,22  41
3,4,0,3,REST,0,,0,0,0,0,1587.7629,1698.7844,0,0,50
3,5,1,2,K,FALSE,2@,1,0.5794,0.5,1.4785,1587.7629,1731.7844,1731.7844,1732.2844,22  41
3,5,2,2,N,FALSE,2@,1,0.34899,0.5,1.4785,1587.7629,1731.7844,1733.7844,1734.2844,22  41
3,5,3,2,K,TRUE,1!,1,0.347,0.5,1.4785,1587.7629,1731.7844,1735.7844,1736.2844,21  41
3,5,4,2,N,TRUE,2@,0,0.40733,0.5,1.4785,1587.7629,1731.7844,1737.7844,1738.2844,21  42
3,5,5,2,C,FALSE,,-1,0,0.5,1.4785,1587.7629,1731.7844,1739.7844,1740.2844,22  43
3,5,6,2,Z,FALSE,,-1,0,0.51667,1.4618,1587.7629,1731.7844,1741.7844,1742.3011,22  43
3,5,7,2,C,TRUE,,-1,0,0.5,1.4785,1587.7629,1731.7844,1743.7844,1744.2844,21  43
3,5,8,2,B,FALSE,2@,1,0.23806,0.50001,1.4785,1587.7629,1731.7844,1745.7844,1746.2844,22  41
3,5,9,2,V,FALSE,2@,1,0.18929,0.5,1.4785,1587.7629,1731.7844,1747.7844,1748.2844,22  41
3,5,10,2,T,FALSE,2@,1,0.44305,0.5,1.4785,1587.7629,1731.7844,1749.7844,1750.2844,22  41
3,5,11,2,V,TRUE,1!,1,0.68808,0.5,1.4785,1587.7629,1731.7844,1751.7844,1752.2844,21  41
3,5,12,2,P,FALSE,2@,1,0.23569,0.49999,1.4785,1587.7629,1731.7844,1753.7844,1754.2844,22  41
3,5,13,2,Q,FALSE,2@,1,0.29681,0.49999,1.4785,1587.7629,1731.7844,1755.7844,1756.2844,22  41
3,5,14,2,P,TRUE,1!,1,0.55076,0.5,1.4785,1587.7629,1731.7844,1757.7844,1758.2844,21  41
3,5,15,2,H,FALSE,,-1,0,0.5,1.4785,1587.7629,1731.7844,1759.7844,1760.2844,22  43
3,6,1,0,B,FALSE,,-1,0,0.50001,1.4785,1587.7629,1764.7844,1764.7844,1765.2844,22  43
3,6,2,0,D,FALSE,2@,1,0.40998,0.50001,1.4785,1587.7629,1764.7844,1766.7844,1767.2844,22  41
3,6,3,0,X,TRUE,,-1,0,0.50001,1.4785,1587.7629,1764.7844,1768.7844,1769.2844,21  43
3,6,4,0,T,FALSE,,-1,0,0.49999,1.4785,1587.7629,1764.7844,1770.7844,1771.2844,22  43
3,6,5,0,X,TRUE,1!,1,0.51448,0.49999,1.4785,1587.7629,1764.7844,1772.7844,1773.2844,21  41
3,6,6,0,B,FALSE,2@,1,0.30554,0.5,1.4785,1587.7629,1764.7844,1774.7844,1775.2844,22  41
3,6,7,0,J,FALSE,2@,1,0.462,0.51667,1.4618,1587.7629,1764.7844,1776.7844,1777.3011,22  41
3,6,8,0,X,TRUE,1!,1,0.50292,0.50001,1.4785,1587.7629,1764.7844,1778.7844,1779.2844,21  41
3,6,9,0,T,FALSE,2@,1,0.27597,0.5,1.4785,1587.7629,1764.7844,1780.7844,1781.2844,22  41
3,6,10,0,X,TRUE,,-1,0,0.50001,1.4785,1587.7629,1764.7844,1782.7844,1783.2844,21  43
3,6,11,0,L,FALSE,2@,1,0.30294,0.50001,1.4785,1587.7629,1764.7844,1784.7844,1785.2844,22  41
3,6,12,0,X,TRUE,,-1,0,0.5,1.4785,1587.7629,1764.7844,1786.7844,1787.2844,21  43
3,6,13,0,H,FALSE,2@,1,0.35075,0.5,1.4785,1587.7629,1764.7844,1788.7844,1789.2844,22  41
3,6,14,0,Z,FALSE,,-1,0,0.49999,1.4785,1587.7629,1764.7844,1790.7844,1791.2844,22  43
3,6,15,0,R,FALSE,2@,1,0.35371,0.49999,1.4785,1587.7629,1764.7844,1792.7844,1793.2844,22  41
3,7,1,1,S,FALSE,,-1,0,0.5,1.4785,1587.7629,1797.7844,1797.7844,1798.2844,22  43
3,7,2,1,S,TRUE,,-1,0,0.50001,1.4785,1587.7629,1797.7844,1799.7844,1800.2844,21  43
3,7,3,1,Z,FALSE,2@,1,0.32244,0.49999,1.4785,1587.7629,1797.7844,1801.7844,1802.2844,22  41
3,7,4,1,Z,TRUE,1!,1,0.31861,0.49999,1.4785,1587.7629,1797.7844,1803.7844,1804.2844,21  41
3,7,5,1,K,FALSE,2@,1,0.41406,0.5,1.4785,1587.7629,1797.7844,1805.7844,1806.2844,22  41
3,7,6,1,C,FALSE,2@,1,0.41973,0.5,1.4785,1587.7629,1797.7844,1807.7844,1808.2844,22  41
3,7,7,1,S,FALSE,2@,1,0.40301,0.5,1.4785,1587.7629,1797.7844,1809.7844,1810.2844,22  41
3,7,8,1,J,FALSE,2@,1,0.48437,0.50001,1.4785,1587.7629,1797.7844,1811.7844,1812.2844,22  41
3,7,9,1,J,TRUE,1!,1,0.35767,0.5,1.4785,1587.7629,1797.7844,1813.7844,1814.2844,21  41
3,7,10,1,V,FALSE,,-1,0,0.49999,1.4785,1587.7629,1797.7844,1815.7844,1816.2844,22  43
3,7,11,1,B,FALSE,2@,1,0.41192,0.5,1.4785,1587.7629,1797.7844,1817.7844,1818.2844,22  41
3,7,12,1,B,TRUE,1!,1,0.39208,0.5,1.4785,1587.7629,1797.7844,1819.7844,1820.2844,21  41
3,7,13,1,D,FALSE,2@,1,0.20263,0.5,1.4785,1587.7629,1797.7844,1821.7844,1822.2844,22  41
3,7,14,1,D,TRUE,,-1,0,0.51667,1.4618,1587.7629,1797.7844,1823.7844,1824.3011,21  43
3,7,15,1,K,FALSE,2@,1,0.21425,0.5,1.4785,1587.7629,1797.7844,1825.7844,1826.2844,22  41
3,8,0,3,REST,0,,0,0,0,0,1587.7629,1830.7844,0,0,50
3,9,1,0,D,FALSE,,-1,0,0.51666,1.4618,1587.7629,1863.7844,1863.7844,1864.3011,22  43
3,9,2,0,K,FALSE,2@,1,0.45911,0.51666,1.4618,1587.7629,1863.7844,1865.7844,1866.3011,22  41
3,9,3,0,J,FALSE,1!,0,0.39055,0.5,1.4785,1587.7629,1863.7844,1867.7844,1868.2844,22  42
3,9,4,0,X,TRUE,1!,1,0.648,0.5,1.4785,1587.7629,1863.7844,1869.7844,1870.2844,21  41
3,9,5,0,V,FALSE,2@,1,0.35446,0.5,1.4785,1587.7629,1863.7844,1871.7844,1872.2844,22  41
3,9,6,0,N,FALSE,2@,1,0.41566,0.5,1.4785,1587.7629,1863.7844,1873.7844,1874.2844,22  41
3,9,7,0,X,TRUE,,-1,0,0.5,1.4785,1587.7629,1863.7844,1875.7844,1876.2844,21  43
3,9,8,0,W,FALSE,2@,1,0.29468,0.5,1.4785,1587.7629,1863.7844,1877.7844,1878.2844,22  41
3,9,9,0,X,TRUE,1!,1,0.50766,0.49999,1.4785,1587.7629,1863.7844,1879.7844,1880.2844,21  41
3,9,10,0,F,FALSE,,-1,0,0.5,1.4785,1587.7629,1863.7844,1881.7844,1882.2844,22  43
3,9,11,0,T,FALSE,,-1,0,0.49999,1.4785,1587.7629,1863.7844,1883.7844,1884.2844,22  43
3,9,12,0,J,FALSE,1!,0,0.62829,0.49999,1.4785,1587.7629,1863.7844,1885.7844,1886.2844,22  42
3,9,13,0,X,TRUE,1!,1,0.3983,0.5,1.4785,1587.7629,1863.7844,1887.7844,1888.2844,21  41
3,9,14,0,S,FALSE,2@,1,0.2832,0.5,1.4785,1587.7629,1863.7844,1889.7844,1890.2844,22  41
3,9,15,0,X,TRUE,1!,1,0.47518,0.50001,1.4785,1587.7629,1863.7844,1891.7844,1892.2844,21  41
3,10,1,2,K,FALSE,2@,1,0.67351,0.49999,1.4785,1587.7629,1896.7844,1896.7844,1897.2844,22  41
3,10,2,2,P,FALSE,2@,1,0.44944,0.5,1.4785,1587.7629,1896.7844,1898.7844,1899.2844,22  41
3,10,3,2,L,FALSE,,-1,0,0.49999,1.4785,1587.7629,1896.7844,1900.7844,1901.2844,22  43
3,10,4,2,B,FALSE,2@,1,0.51955,0.50001,1.4785,1587.7629,1896.7844,1902.7844,1903.2844,22  41
3,10,5,2,L,TRUE,1!,1,0.61733,0.50001,1.4785,1587.7629,1896.7844,1904.7844,1905.2844,21  41
3,10,6,2,B,TRUE,2@,0,0.28251,0.5,1.4785,1587.7629,1896.7844,1906.7844,1907.2844,21  42
3,10,7,2,D,FALSE,2@,1,0.35613,0.50001,1.4785,1587.7629,1896.7844,1908.7844,1909.2844,22  41
3,10,8,2,D,FALSE,,-1,0,0.49999,1.4785,1587.7629,1896.7844,1910.7844,1911.2844,22  43
3,10,9,2,R,FALSE,,-1,0,0.5,1.4785,1587.7629,1896.7844,1912.7844,1913.2844,22  43
3,10,10,2,C,FALSE,2@,1,0.29051,0.50002,1.4785,1587.7629,1896.7844,1914.7844,1915.2844,22  41
3,10,11,2,R,TRUE,1!,1,0.46433,0.51667,1.4618,1587.7629,1896.7844,1916.7844,1917.3011,21  41
3,10,12,2,C,TRUE,,-1,0,0.50001,1.4785,1587.7629,1896.7844,1918.7844,1919.2844,21  43
3,10,13,2,F,FALSE,2@,1,0.30221,0.49999,1.4785,1587.7629,1896.7844,1920.7844,1921.2844,22  41
3,10,14,2,L,FALSE,,-1,0,0.5,1.4785,1587.7629,1896.7844,1922.7844,1923.2844,22  43
3,10,15,2,F,TRUE,,-1,0,0.5,1.4785,1587.7629,1896.7844,1924.7844,1925.2844,21  43
3,11,1,1,T,FALSE,2@,1,0.38536,0.5,1.4785,1587.7629,1929.7844,1929.7844,1930.2844,22  41
3,11,2,1,T,TRUE,1!,1,0.44011,0.5,1.4785,1587.7629,1929.7844,1931.7844,1932.2844,21  41
3,11,3,1,C,FALSE,2@,1,0.26314,0.5,1.4785,1587.7629,1929.7844,1933.7844,1934.2844,22  41
3,11,4,1,W,FALSE,,-1,0,0.5,1.4785,1587.7629,1929.7844,1935.7844,1936.2844,22  43
3,11,5,1,W,TRUE,1!,1,0.4067,0.50001,1.4785,1587.7629,1929.7844,1937.7844,1938.2844,21  41
3,11,6,1,G,FALSE,2@,1,0.20097,0.5,1.4785,1587.7629,1929.7844,1939.7844,1940.2844,22  41
3,11,7,1,B,FALSE,2@,1,0.41849,0.50001,1.4785,1587.7629,1929.7844,1941.7844,1942.2844,22  41
3,11,8,1,B,TRUE,2@,0,0.40136,0.5,1.4785,1587.7629,1929.7844,1943.7844,1944.2844,21  42
3,11,9,1,S,FALSE,2@,1,0.20303,0.5,1.4785,1587.7629,1929.7844,1945.7844,1946.2844,22  41
3,11,10,1,L,FALSE,,-1,0,0.51667,1.4618,1587.7629,1929.7844,1947.7844,1948.3011,22  43
3,11,11,1,L,TRUE,1!,1,0.43115,0.51668,1.4618,1587.7629,1929.7844,1949.7844,1950.3011,21  41
3,11,12,1,R,FALSE,2@,1,0.21936,0.5,1.4785,1587.7629,1929.7844,1951.7844,1952.2844,22  41
3,11,13,1,N,FALSE,,-1,0,0.5,1.4785,1587.7629,1929.7844,1953.7844,1954.2844,22  43
3,11,14,1,S,FALSE,2@,1,0.42986,0.51667,1.4618,1587.7629,1929.7844,1955.7844,1956.3011,22  41
3,11,15,1,S,TRUE,2@,0,0.38746,0.5,1.4785,1587.7629,1929.7844,1957.7844,1958.2844,21  42
3,12,0,3,REST,0,,0,0,0,0,1587.7629,1962.7844,0,0,50